End date,"12/23/2016"
Specimen label,"22DT_76"
"4.87800","0.40657","0.00127"
"4.88400","0.40711","0.00142"
"4.89000","0.40759","0.00148"
"4.89600","0.40812","0.00154"
"4.90200","0.40860","0.00154"
"4.90800","0.40908","0.00144"
"4.91400","0.40962","0.00139"
"4.92000","0.41010","0.00139"
"4.92600","0.41057","0.00146"
"4.93200","0.41105","0.00154"
"4.93800","0.41159","0.00145"
"4.94400","0.41207","0.00125"
"4.95000","0.41255","0.00114"
"4.95600","0.41303","0.00084"
"4.96200","0.41356","0.00059"
"4.96800","0.41404","0.00047"
"4.97400","0.41458","0.00048"
"4.98000","0.41506","0.00058"
"4.98600","0.41554","0.00063"
"4.99200","0.41608","0.00064"
"4.99800","0.41655","0.00075"
"5.00400","0.41709","0.00078"
"5.01000","0.41757","0.00086"
"5.01600","0.41805","0.00092"
"5.02200","0.41859","0.00088"
"5.02800","0.41906","0.00085"
"5.03400","0.41954","0.00088"
"5.04000","0.42008","0.00086"
"5.04600","0.42062","0.00084"
"5.05200","0.42110","0.00087"
"5.05800","0.42164","0.00092"
"5.06400","0.42211","0.00101"
"5.07000","0.42265","0.00106"
"5.07600","0.42313","0.00106"
"5.08200","0.42361","0.00117"
"5.08800","0.42415","0.00129"
"5.09400","0.42463","0.00138"
"5.10000","0.42510","0.00142"
"5.10600","0.42558","0.00134"
"5.11200","0.42612","0.00126"
"5.11800","0.42660","0.00121"
"5.12400","0.42714","0.00114"
"5.13000","0.42761","0.00109"
"5.13600","0.42815","0.00097"
"5.14200","0.42863","0.00081"
"5.14800","0.42917","0.00069"
"5.15400","0.42965","0.00057"
"5.16000","0.43013","0.00058"
"5.16600","0.43066","0.00067"
"5.17200","0.43114","0.00064"
"5.17800","0.43162","0.00074"
"5.18400","0.43216","0.00092"
"5.19000","0.43264","0.00101"
"5.19600","0.43312","0.00108"
"5.20200","0.43365","0.00112"
"5.20800","0.43413","0.00114"
"5.21400","0.43461","0.00119"
"5.22000","0.43515","0.00121"
"5.22600","0.43563","0.00117"
"5.23200","0.43610","0.00125"
"5.23800","0.43664","0.00119"
"5.24400","0.43712","0.00112"
"5.25000","0.43766","0.00113"
"5.25600","0.43814","0.00101"
"5.26200","0.43868","0.00102"
"5.26800","0.43915","0.00109"
"5.27400","0.43969","0.00112"
"5.28000","0.44017","0.00117"
"5.28600","0.44071","0.00118"
"5.29200","0.44119","0.00113"
"5.29800","0.44167","0.00108"
"5.30400","0.44220","0.00105"
"5.31000","0.44268","0.00102"
"5.31600","0.44316","0.00102"
"5.32200","0.44370","0.00101"
"5.32800","0.44418","0.00108"
"5.33400","0.44465","0.00122"
"5.34000","0.44513","0.00122"
"5.34600","0.44567","0.00129"
"5.35200","0.44615","0.00138"
"5.35800","0.44663","0.00145"
"5.36400","0.44717","0.00153"
"5.37000","0.44764","0.00155"
"5.37600","0.44818","0.00147"
"5.38200","0.44866","0.00138"
"5.38800","0.44914","0.00124"
"5.39400","0.44968","0.00117"
"5.40000","0.45016","0.00114"
"5.40600","0.45069","0.00100"
"5.41200","0.45117","0.00095"
"5.41800","0.45165","0.00096"
"5.42400","0.45213","0.00100"
"5.43000","0.45267","0.00094"
"5.43600","0.45314","0.00078"
"5.44200","0.45368","0.00070"
"5.44800","0.45416","0.00076"
"5.45400","0.45464","0.00072"
"5.46000","0.45512","0.00073"
"5.46600","0.45566","0.00085"
"5.47200","0.45613","0.00081"
"5.47800","0.45661","0.00074"
"5.48400","0.45715","0.00079"
"5.49000","0.45763","0.00086"
"5.49600","0.45811","0.00107"
"5.50200","0.45859","0.00121"
"5.50800","0.45906","0.00123"
"5.51400","0.45960","0.00113"
"5.52000","0.46008","0.00102"
"5.52600","0.46062","0.00094"
"5.53200","0.46110","0.00105"
"5.53800","0.46158","0.00120"
"5.54400","0.46211","0.00134"
"5.55000","0.46259","0.00142"
"5.55600","0.46313","0.00136"
"5.56200","0.46361","0.00132"
"5.56800","0.46409","0.00134"
"5.57400","0.46462","0.00140"
"5.58000","0.46510","0.00153"
"5.58600","0.46558","0.00145"
"5.59200","0.46612","0.00135"
"5.59800","0.46660","0.00127"
"5.60400","0.46708","0.00111"
"5.61000","0.46761","0.00106"
"5.61600","0.46809","0.00118"
"5.62200","0.46857","0.00122"
"5.62800","0.46911","0.00116"
"5.63400","0.46959","0.00112"
"5.64000","0.47007","0.00117"
"5.64600","0.47060","0.00129"
"5.65200","0.47108","0.00133"
"5.65800","0.47156","0.00127"
"5.66400","0.47210","0.00124"
"5.67000","0.47258","0.00125"
"5.67600","0.47311","0.00133"
"5.68200","0.47359","0.00148"
"5.68800","0.47413","0.00153"
"5.69400","0.47467","0.00145"
"5.70000","0.47515","0.00134"
"5.70600","0.47563","0.00117"
"5.71200","0.47616","0.00108"
"5.71800","0.47664","0.00103"
"5.72400","0.47718","0.00095"
"5.73000","0.47766","0.00102"
"5.73600","0.47814","0.00106"
"5.74200","0.47862","0.00104"
"5.74800","0.47915","0.00114"
"5.75400","0.47963","0.00132"
"5.76000","0.48017","0.00150"
"5.76600","0.48065","0.00164"
"5.77200","0.48113","0.00155"
"5.77800","0.48166","0.00141"
"5.78400","0.48214","0.00130"
"5.79000","0.48262","0.00125"
"5.79600","0.48316","0.00121"
"5.80200","0.48364","0.00121"
"5.80800","0.48418","0.00113"
"5.81400","0.48465","0.00111"
"5.82000","0.48513","0.00110"
"5.82600","0.48567","0.00111"
"5.83200","0.48621","0.00118"
"5.83800","0.48669","0.00117"
"5.84400","0.48717","0.00119"
"5.85000","0.48770","0.00122"
"5.85600","0.48818","0.00120"
"5.86200","0.48872","0.00124"
"5.86800","0.48920","0.00135"
"5.87400","0.48968","0.00140"
"5.88000","0.49015","0.00137"
"5.88600","0.49069","0.00133"
"5.89200","0.49117","0.00131"
"5.89800","0.49171","0.00124"
"5.90400","0.49219","0.00122"
"5.91000","0.49267","0.00114"
"5.91600","0.49320","0.00108"
"5.92200","0.49368","0.00107"
"5.92800","0.49416","0.00108"
"5.93400","0.49464","0.00109"
"5.94000","0.49518","0.00105"
"5.94600","0.49566","0.00110"
"5.95200","0.49613","0.00110"
"5.95800","0.49667","0.00116"
"5.96400","0.49715","0.00131"
"5.97000","0.49763","0.00138"
"5.97600","0.49817","0.00139"
"5.98200","0.49864","0.00145"
"5.98800","0.49918","0.00137"
"5.99400","0.49966","0.00132"
"6.00000","0.50014","0.00137"
"6.00600","0.50068","0.00140"
"6.01200","0.50116","0.00140"
"6.01800","0.50163","0.00145"
"6.02400","0.50217","0.00149"
"6.03000","0.50265","0.00146"
"6.03600","0.50313","0.00133"
"6.04200","0.50367","0.00115"
"6.04800","0.50415","0.00110"
"6.05400","0.50468","0.00104"
"6.06000","0.50516","0.00103"
"6.06600","0.50564","0.00106"
"6.07200","0.50612","0.00106"
"6.07800","0.50666","0.00112"
"6.08400","0.50713","0.00125"
"6.09000","0.50761","0.00114"
"6.09600","0.50809","0.00111"
"6.10200","0.50863","0.00101"
"6.10800","0.50911","0.00085"
"6.11400","0.50965","0.00076"
"6.12000","0.51012","0.00070"
"6.12600","0.51060","0.00065"
"6.13200","0.51114","0.00075"
"6.13800","0.51162","0.00090"
"6.14400","0.51210","0.00106"
"6.15000","0.51264","0.00119"
"6.15600","0.51311","0.00126"
"6.16200","0.51359","0.00136"
"6.16800","0.51413","0.00137"
"6.17400","0.51461","0.00131"
"6.18000","0.51515","0.00135"
"6.18600","0.51562","0.00126"
"6.19200","0.51616","0.00109"
"6.19800","0.51664","0.00098"
"6.20400","0.51718","0.00086"
"6.21000","0.51766","0.00074"
"6.21600","0.51814","0.00076"
"6.22200","0.51867","0.00091"
"6.22800","0.51915","0.00107"
"6.23400","0.51963","0.00128"
"6.24000","0.52017","0.00138"
"6.24600","0.52065","0.00146"
"6.25200","0.52119","0.00139"
"6.25800","0.52166","0.00127"
"6.26400","0.52214","0.00124"
"6.27000","0.52268","0.00124"
"6.27600","0.52316","0.00110"
"6.28200","0.52364","0.00105"
"6.28800","0.52417","0.00099"
"6.29400","0.52465","0.00099"
"6.30000","0.52513","0.00109"
"6.30600","0.52567","0.00113"
"6.31200","0.52615","0.00121"
"6.31800","0.52669","0.00125"
"6.32400","0.52716","0.00127"
"6.33000","0.52770","0.00132"
"6.33600","0.52824","0.00127"
"6.34200","0.52872","0.00118"
"6.34800","0.52920","0.00115"
"6.35400","0.52974","0.00098"
"6.36000","0.53021","0.00080"
"6.36600","0.53069","0.00070"
"6.37200","0.53123","0.00059"
"6.37800","0.53171","0.00057"
"6.38400","0.53219","0.00064"
"6.39000","0.53266","0.00070"
"6.39600","0.53320","0.00089"
"6.40200","0.53368","0.00104"
"6.40800","0.53416","0.00116"
"6.41400","0.53464","0.00128"
"6.42000","0.53518","0.00135"
"6.42600","0.53565","0.00143"
"6.43200","0.53613","0.00152"
"6.43800","0.53667","0.00148"
"6.44400","0.53715","0.00143"
"6.45000","0.53763","0.00142"
"6.45600","0.53817","0.00138"
"6.46200","0.53864","0.00135"
"6.46800","0.53918","0.00133"
"6.47400","0.53966","0.00120"
"6.48000","0.54020","0.00116"
"6.48600","0.54068","0.00112"
"6.49200","0.54121","0.00106"
"6.49800","0.54169","0.00113"
"6.50400","0.54217","0.00121"
"6.51000","0.54265","0.00127"
"6.51600","0.54313","0.00140"
"6.52200","0.54367","0.00136"
"6.52800","0.54414","0.00127"
"6.53400","0.54462","0.00122"
"6.54000","0.54510","0.00113"
"6.54600","0.54558","0.00111"
"6.55200","0.54606","0.00112"
"6.55800","0.54660","0.00115"
"6.56400","0.54707","0.00123"
"6.57000","0.54755","0.00132"
"6.57600","0.54809","0.00151"
"6.58200","0.54857","0.00159"
"6.58800","0.54905","0.00153"
"6.59400","0.54959","0.00143"
"6.60000","0.55006","0.00143"
"6.60600","0.55060","0.00139"
"6.61200","0.55108","0.00144"
"6.61800","0.55156","0.00147"
"6.62400","0.55210","0.00140"
"6.63000","0.55263","0.00139"
"6.63600","0.55311","0.00136"
"6.64200","0.55359","0.00128"
"6.64800","0.55413","0.00116"
"6.65400","0.55461","0.00094"
"6.66000","0.55515","0.00083"
"6.66600","0.55562","0.00089"
"6.67200","0.55610","0.00095"
"6.67800","0.55658","0.00102"
"6.68400","0.55712","0.00112"
"6.69000","0.55760","0.00114"
"6.69600","0.55808","0.00118"
"6.70200","0.55861","0.00124"
"6.70800","0.55909","0.00120"
"6.71400","0.55963","0.00118"
"6.72000","0.56011","0.00111"
"6.72600","0.56059","0.00102"
"6.73200","0.56112","0.00109"
"6.73800","0.56160","0.00117"
"6.74400","0.56214","0.00123"
"6.75000","0.56262","0.00129"
"6.75600","0.56316","0.00124"
"6.76200","0.56364","0.00121"
"6.76800","0.56417","0.00121"
"6.77400","0.56465","0.00122"
"6.78000","0.56513","0.00132"
"6.78600","0.56567","0.00132"
"6.79200","0.56615","0.00124"
"6.79800","0.56669","0.00129"
"6.80400","0.56716","0.00135"
"6.81000","0.56764","0.00144"
"6.81600","0.56812","0.00162"
"6.82200","0.56866","0.00168"
"6.82800","0.56914","0.00163"
"6.83400","0.56961","0.00147"
"6.84000","0.57009","0.00129"
"6.84600","0.57057","0.00125"
"6.85200","0.57111","0.00126"
"6.85800","0.57159","0.00125"
"6.86400","0.57207","0.00128"
"6.87000","0.57260","0.00119"
"6.87600","0.57308","0.00102"
"6.88200","0.57362","0.00097"
"6.88800","0.57410","0.00098"
"6.89400","0.57464","0.00097"
"6.90000","0.57512","0.00109"
"6.90600","0.57565","0.00107"
"6.91200","0.57613","0.00099"
"6.91800","0.57667","0.00094"
"6.92400","0.57715","0.00094"
"6.93000","0.57769","0.00100"
"6.93600","0.57816","0.00102"
"6.94200","0.57864","0.00096"
"6.94800","0.57918","0.00093"
"6.95400","0.57966","0.00087"
"6.96000","0.58014","0.00084"
"6.96600","0.58068","0.00094"
"6.97200","0.58115","0.00092"
"6.97800","0.58163","0.00083"
"6.98400","0.58211","0.00076"
"6.99000","0.58265","0.00068"
"6.99600","0.58313","0.00062"
"7.00200","0.58361","0.00059"
"7.00800","0.58414","0.00058"
"7.01400","0.58462","0.00064"
"7.02000","0.58510","0.00062"
"7.02600","0.58564","0.00057"
"7.03200","0.58612","0.00063"
"7.03800","0.58665","0.00066"
"7.04400","0.58713","0.00076"
"7.05000","0.58761","0.00089"
"7.05600","0.58815","0.00098"
"7.06200","0.58863","0.00119"
"7.06800","0.58917","0.00141"
"7.07400","0.58964","0.00162"
"7.08000","0.59012","0.00176"
"7.08600","0.59060","0.00174"
"7.09200","0.59114","0.00158"
"7.09800","0.59162","0.00141"
"7.10400","0.59210","0.00130"
"7.11000","0.59263","0.00124"
"7.11600","0.59311","0.00133"
"7.12200","0.59359","0.00128"
"7.12800","0.59413","0.00122"
"7.13400","0.59461","0.00121"
"7.14000","0.59509","0.00127"
"7.14600","0.59556","0.00138"
"7.15200","0.59604","0.00140"
"7.15800","0.59652","0.00133"
"7.16400","0.59706","0.00131"
"7.17000","0.59754","0.00124"
"7.17600","0.59807","0.00125"
"7.18200","0.59855","0.00135"
"7.18800","0.59909","0.00140"
"7.19400","0.59957","0.00134"
"7.20000","0.60011","0.00128"
"7.20600","0.60065","0.00128"
"7.21200","0.60112","0.00133"
"7.21800","0.60160","0.00139"
"7.22400","0.60214","0.00138"
"7.23000","0.60262","0.00137"
"7.23600","0.60310","0.00123"
"7.24200","0.60364","0.00107"
"7.24800","0.60411","0.00111"
"7.25400","0.60459","0.00116"
"7.26000","0.60513","0.00114"
"7.26600","0.60561","0.00110"
"7.27200","0.60609","0.00100"
"7.27800","0.60662","0.00094"
"7.28400","0.60710","0.00093"
"7.29000","0.60764","0.00088"
"7.29600","0.60812","0.00094"
"7.30200","0.60866","0.00098"
"7.30800","0.60914","0.00098"
"7.31400","0.60967","0.00093"
"7.32000","0.61015","0.00090"
"7.32600","0.61069","0.00087"
"7.33200","0.61117","0.00091"
"7.33800","0.61171","0.00098"
"7.34400","0.61219","0.00103"
"7.35000","0.61272","0.00102"
"7.35600","0.61320","0.00094"
"7.36200","0.61368","0.00106"
"7.36800","0.61422","0.00120"
"7.37400","0.61470","0.00124"
"7.38000","0.61517","0.00132"
"7.38600","0.61565","0.00125"
"7.39200","0.61613","0.00113"
"7.39800","0.61667","0.00119"
"7.40400","0.61715","0.00119"
"7.41000","0.61763","0.00115"
"7.41600","0.61810","0.00109"
"7.42200","0.61864","0.00092"
"7.42800","0.61912","0.00081"
"7.43400","0.61960","0.00074"
"7.44000","0.62014","0.00074"
"7.44600","0.62062","0.00079"
"7.45200","0.62109","0.00088"
"7.45800","0.62163","0.00100"
"7.46400","0.62211","0.00113"
"7.47000","0.62265","0.00122"
"7.47600","0.62313","0.00127"
"7.48200","0.62366","0.00128"
"7.48800","0.62414","0.00120"
"7.49400","0.62468","0.00114"
"7.50000","0.62516","0.00116"
"7.50600","0.62570","0.00115"
"7.51200","0.62618","0.00116"
"7.51800","0.62665","0.00122"
"7.52400","0.62713","0.00116"
"7.53000","0.62767","0.00107"
"7.53600","0.62815","0.00098"
"7.54200","0.62863","0.00096"
"7.54800","0.62911","0.00101"
"7.55400","0.62964","0.00097"
"7.56000","0.63012","0.00088"
"7.56600","0.63060","0.00078"
"7.57200","0.63114","0.00062"
"7.57800","0.63162","0.00052"
"7.58400","0.63209","0.00046"
"7.59000","0.63257","0.00046"
"7.59600","0.63311","0.00054"
"7.60200","0.63359","0.00060"
"7.60800","0.63413","0.00071"
"7.61400","0.63461","0.00092"
"7.62000","0.63514","0.00100"
"7.62600","0.63562","0.00103"
"7.63200","0.63616","0.00109"
"7.63800","0.63664","0.00111"
"7.64400","0.63718","0.00125"
"7.65000","0.63766","0.00143"
"7.65600","0.63813","0.00147"
"7.66200","0.63861","0.00156"
"7.66800","0.63909","0.00173"
"7.67400","0.63963","0.00172"
"7.68000","0.64011","0.00167"
"7.68600","0.64059","0.00167"
"7.69200","0.64106","0.00167"
"7.69800","0.64154","0.00167"
"7.70400","0.64208","0.00158"
"7.71000","0.64256","0.00147"
"7.71600","0.64304","0.00143"
"7.72200","0.64357","0.00137"
"7.72800","0.64405","0.00128"
"7.73400","0.64453","0.00120"
"7.74000","0.64507","0.00111"
"7.74600","0.64555","0.00114"
"7.75200","0.64603","0.00111"
"7.75800","0.64656","0.00104"
"7.76400","0.64710","0.00112"
"7.77000","0.64758","0.00109"
"7.77600","0.64812","0.00098"
"7.78200","0.64860","0.00095"
"7.78800","0.64913","0.00097"
"7.79400","0.64961","0.00102"
"7.80000","0.65009","0.00118"
"7.80600","0.65063","0.00132"
"7.81200","0.65111","0.00141"
"7.81800","0.65159","0.00146"
"7.82400","0.65212","0.00144"
"7.83000","0.65260","0.00150"
"7.83600","0.65314","0.00145"
"7.84200","0.65362","0.00138"
"7.84800","0.65416","0.00138"
"7.85400","0.65464","0.00136"
"7.86000","0.65517","0.00139"
"7.86600","0.65565","0.00145"
"7.87200","0.65613","0.00146"
"7.87800","0.65667","0.00148"
"7.88400","0.65715","0.00141"
"7.89000","0.65768","0.00137"
"7.89600","0.65816","0.00139"
"7.90200","0.65864","0.00133"
"7.90800","0.65918","0.00125"
"7.91400","0.65966","0.00117"
"7.92000","0.66020","0.00105"
"7.92600","0.66067","0.00106"
"7.93200","0.66121","0.00122"
"7.93800","0.66169","0.00134"
"7.94400","0.66217","0.00147"
"7.95000","0.66265","0.00156"
"7.95600","0.66319","0.00157"
"7.96200","0.66366","0.00168"
"7.96800","0.66414","0.00176"
"7.97400","0.66462","0.00174"
"7.98000","0.66516","0.00183"
"7.98600","0.66564","0.00182"
"7.99200","0.66618","0.00171"
"7.99800","0.66665","0.00164"
"8.00400","0.66713","0.00146"
"8.01000","0.66767","0.00129"
"8.01600","0.66815","0.00123"
"8.02200","0.66863","0.00119"
"8.02800","0.66916","0.00109"
"8.03400","0.66964","0.00103"
"8.04000","0.67012","0.00102"
"8.04600","0.67066","0.00108"
"8.05200","0.67114","0.00116"
"8.05800","0.67168","0.00116"
"8.06400","0.67215","0.00115"
"8.07000","0.67269","0.00106"
"8.07600","0.67317","0.00100"
"8.08200","0.67365","0.00105"
"8.08800","0.67413","0.00111"
"8.09400","0.67467","0.00116"
"8.10000","0.67514","0.00116"
"8.10600","0.67562","0.00110"
"8.11200","0.67610","0.00101"
"8.11800","0.67664","0.00105"
"8.12400","0.67712","0.00107"
"8.13000","0.67765","0.00118"
"8.13600","0.67813","0.00125"
"8.14200","0.67861","0.00129"
"8.14800","0.67915","0.00130"
"8.15400","0.67963","0.00119"
"8.16000","0.68011","0.00119"
"8.16600","0.68064","0.00133"
"8.17200","0.68112","0.00136"
"8.17800","0.68160","0.00131"
"8.18400","0.68214","0.00130"
"8.19000","0.68262","0.00120"
"8.19600","0.68310","0.00111"
"8.20200","0.68363","0.00107"
"8.20800","0.68411","0.00104"
"8.21400","0.68465","0.00109"
"8.22000","0.68513","0.00101"
"8.22600","0.68567","0.00089"
"8.23200","0.68614","0.00080"
"8.23800","0.68662","0.00078"
"8.24400","0.68710","0.00084"
"8.25000","0.68764","0.00088"
"8.25600","0.68812","0.00087"
"8.26200","0.68860","0.00085"
"8.26800","0.68913","0.00089"
"8.27400","0.68961","0.00099"
"8.28000","0.69009","0.00113"
"8.28600","0.69063","0.00120"
"8.29200","0.69111","0.00120"
"8.29800","0.69159","0.00129"
"8.30400","0.69212","0.00139"
"8.31000","0.69260","0.00146"
"8.31600","0.69314","0.00152"
"8.32200","0.69362","0.00154"
"8.32800","0.69410","0.00164"
"8.33400","0.69463","0.00165"
"8.34000","0.69517","0.00148"
"8.34600","0.69565","0.00138"
"8.35200","0.69619","0.00123"
"8.35800","0.69667","0.00109"
"8.36400","0.69715","0.00113"
"8.37000","0.69768","0.00111"
"8.37600","0.69816","0.00111"
"8.38200","0.69864","0.00115"
"8.38800","0.69912","0.00113"
"8.39400","0.69966","0.00118"
"8.40000","0.70014","0.00122"
"8.40600","0.70067","0.00123"
"8.41200","0.70115","0.00134"
"8.41800","0.70163","0.00138"
"8.42400","0.70217","0.00136"
"8.43000","0.70265","0.00133"
"8.43600","0.70312","0.00119"
"8.44200","0.70366","0.00101"
"8.44800","0.70414","0.00100"
"8.45400","0.70462","0.00100"
"8.46000","0.70516","0.00106"
"8.46600","0.70564","0.00115"
"8.47200","0.70617","0.00121"
"8.47800","0.70665","0.00121"
"8.48400","0.70719","0.00111"
"8.49000","0.70767","0.00106"
"8.49600","0.70821","0.00113"
"8.50200","0.70869","0.00121"
"8.50800","0.70922","0.00125"
"8.51400","0.70970","0.00128"
"8.52000","0.71018","0.00126"
"8.52600","0.71072","0.00119"
"8.53200","0.71120","0.00124"
"8.53800","0.71167","0.00127"
"8.54400","0.71221","0.00128"
"8.55000","0.71269","0.00131"
"8.55600","0.71317","0.00117"
"8.56200","0.71371","0.00125"
"8.56800","0.71419","0.00139"
"8.57400","0.71466","0.00146"
"8.58000","0.71520","0.00152"
"8.58600","0.71568","0.00149"
"8.59200","0.71616","0.00148"
"8.59800","0.71664","0.00146"
"8.60400","0.71718","0.00140"
"8.61000","0.71765","0.00139"
"8.61600","0.71819","0.00142"
"8.62200","0.71867","0.00141"
"8.62800","0.71921","0.00132"
"8.63400","0.71969","0.00136"
"8.64000","0.72022","0.00136"
"8.64600","0.72070","0.00137"
"8.65200","0.72118","0.00139"
"8.65800","0.72172","0.00139"
"8.66400","0.72220","0.00133"
"8.67000","0.72268","0.00118"
"8.67600","0.72315","0.00101"
"8.68200","0.72363","0.00097"
"8.68800","0.72417","0.00095"
"8.69400","0.72465","0.00111"
"8.70000","0.72513","0.00116"
"8.70600","0.72561","0.00105"
"8.71200","0.72614","0.00100"
"8.71800","0.72662","0.00102"
"8.72400","0.72710","0.00111"
"8.73000","0.72764","0.00128"
"8.73600","0.72812","0.00135"
"8.74200","0.72860","0.00131"
"8.74800","0.72913","0.00130"
"8.75400","0.72961","0.00132"
"8.76000","0.73009","0.00138"
"8.76600","0.73063","0.00141"
"8.77200","0.73111","0.00134"
"8.77800","0.73164","0.00124"
"8.78400","0.73212","0.00116"
"8.79000","0.73266","0.00111"
"8.79600","0.73314","0.00119"
"8.80200","0.73368","0.00131"
"8.80800","0.73416","0.00136"
"8.81400","0.73463","0.00130"
"8.82000","0.73517","0.00116"
"8.82600","0.73565","0.00105"
"8.83200","0.73613","0.00112"
"8.83800","0.73667","0.00123"
"8.84400","0.73715","0.00133"
"8.85000","0.73762","0.00141"
"8.85600","0.73810","0.00134"
"8.86200","0.73864","0.00135"
"8.86800","0.73912","0.00145"
"8.87400","0.73966","0.00149"
"8.88000","0.74013","0.00151"
"8.88600","0.74061","0.00146"
"8.89200","0.74115","0.00138"
"8.89800","0.74163","0.00136"
"8.90400","0.74217","0.00129"
"8.91000","0.74265","0.00115"
"8.91600","0.74318","0.00110"
"8.92200","0.74366","0.00105"
"8.92800","0.74420","0.00114"
"8.93400","0.74468","0.00136"
"8.94000","0.74522","0.00148"
"8.94600","0.74570","0.00164"
"8.95200","0.74617","0.00173"
"8.95800","0.74671","0.00164"
"8.96400","0.74719","0.00158"
